video_id,url,mp4,title,channel,duration_seconds,view_count,published,query,source,thumbnail,matched_keywords,rejected_reason,collected_at
ZSvedEdMFJo,https://www.youtube.com/watch?v=ZSvedEdMFJo,https://www.youtube.com/watch?v=ZSvedEdMFJo,Toronto Drone View 2025 | Stunning Skyline at Night. #toronto #travel,Amazing World,17,353866,2025-10-02T12:35:32Z,drone city flyover 4k,youtube_data_api_search,https://i.ytimg.com/vi/ZSvedEdMFJo/hqdefault.jpg,drone|aerial,,2026-05-23T13:49:56.151426+00:00
9Xqdj1TBOtU,https://www.youtube.com/watch?v=9Xqdj1TBOtU,https://www.youtube.com/watch?v=9Xqdj1TBOtU,"Wrigley Field Like You've Never Seen It Before | Drone Fly Through of the Ballpark, Clubhouse & More",Chicago Cubs,247,685332,2022-09-30T14:40:50Z,drone city flyover 4k,youtube_data_api_search,https://i.ytimg.com/vi/9Xqdj1TBOtU/hqdefault.jpg,drone,,2026-05-23T13:49:56.151426+00:00
Dmhws_sBEic,https://www.youtube.com/watch?v=Dmhws_sBEic,https://www.youtube.com/watch?v=Dmhws_sBEic,"Miami, Florida - USA 🇺🇸 - by drone / DJI Mavic 3 [4K]",Drone Snap,890,1598634,2022-05-06T16:30:10Z,drone city flyover 4k,youtube_data_api_search,https://i.ytimg.com/vi/Dmhws_sBEic/hqdefault.jpg,drone|aerial,,2026-05-23T13:49:56.151426+00:00
f7M_07y4SoM,https://www.youtube.com/watch?v=f7M_07y4SoM,https://www.youtube.com/watch?v=f7M_07y4SoM,4K AI Drone View of Dubai's Skyline at Noon - Episode.05 #aivideo #aishorts,Sector1st Ai,16,197251,2025-05-08T22:25:15Z,drone city flyover 4k,youtube_data_api_search,https://i.ytimg.com/vi/f7M_07y4SoM/hqdefault.jpg,drone|aerial|cinematic,,2026-05-23T13:49:56.151426+00:00
kb1dXcf3QQs,https://www.youtube.com/watch?v=kb1dXcf3QQs,https://www.youtube.com/watch?v=kb1dXcf3QQs,"An Aerial View of futuristic Guangzhou City, China",LaLin Chakma Photography,71,475332,2024-12-10T20:17:51Z,drone city flyover 4k,youtube_data_api_search,https://i.ytimg.com/vi/kb1dXcf3QQs/hqdefault.jpg,aerial,,2026-05-23T13:49:56.151426+00:00
FGRvP8eoPdw,https://www.youtube.com/watch?v=FGRvP8eoPdw,https://www.youtube.com/watch?v=FGRvP8eoPdw,"Barcelona, Spain 🇪🇸 | 4K Drone Footage (With Subtitles)",MTI Aerials,509,347289,2025-05-09T15:15:04Z,drone city flyover 4k,youtube_data_api_search,https://i.ytimg.com/vi/FGRvP8eoPdw/hqdefault.jpg,drone|aerial|cinematic,,2026-05-23T13:49:56.151426+00:00
4zAEDLwl9HI,https://www.youtube.com/watch?v=4zAEDLwl9HI,https://www.youtube.com/watch?v=4zAEDLwl9HI,"Santorini, Greece 🇬🇷 in 4K ULTRA HD 60FPS Video by Drone",Exploropia,364,5264984,2022-07-23T05:00:02Z,drone city flyover 4k,youtube_data_api_search,https://i.ytimg.com/vi/4zAEDLwl9HI/hqdefault.jpg,drone|aerial,,2026-05-23T13:49:56.151426+00:00
zkGwMz2Dfos,https://www.youtube.com/watch?v=zkGwMz2Dfos,https://www.youtube.com/watch?v=zkGwMz2Dfos,"Montreal, Canada 🇨🇦 - by drone [4K]",Drone Snap,309,83059,2022-09-23T16:30:11Z,drone city flyover 4k,youtube_data_api_search,https://i.ytimg.com/vi/zkGwMz2Dfos/hqdefault.jpg,drone|aerial,,2026-05-23T13:49:56.151426+00:00
whzfHgnfYG8,https://www.youtube.com/watch?v=whzfHgnfYG8,https://www.youtube.com/watch?v=whzfHgnfYG8,GD Naidu Flyover Coimbatore Drone View | Avinashi Road Flyover in 4K | Lagesh Media,Lagesh Media,38,5003,2025-10-24T08:13:24Z,drone city flyover 4k,youtube_data_api_search,https://i.ytimg.com/vi/whzfHgnfYG8/hqdefault.jpg,drone|aerial|flyover|cinematic,,2026-05-23T13:49:56.151426+00:00
7SU5Mf6o1TA,https://www.youtube.com/watch?v=7SU5Mf6o1TA,https://www.youtube.com/watch?v=7SU5Mf6o1TA,"Miami City : Florida, USA by Drone - 4K Video Ultra HD [HDR]",Travel World XP,60,38874,2023-05-05T06:53:02Z,drone city flyover 4k,youtube_data_api_search,https://i.ytimg.com/vi/7SU5Mf6o1TA/hqdefault.jpg,drone|aerial,,2026-05-23T13:49:56.151426+00:00
gYO1uk7vIcc,https://www.youtube.com/watch?v=gYO1uk7vIcc,https://www.youtube.com/watch?v=gYO1uk7vIcc,Magic of Hong Kong. Mind-blowing cyberpunk drone video of the craziest Asia’s city by Timelab.pro,Timelab Pro,205,16679525,2019-10-07T13:47:44Z,drone city flyover 4k,youtube_data_api_search,https://i.ytimg.com/vi/gYO1uk7vIcc/hqdefault.jpg,drone,,2026-05-23T13:49:56.151426+00:00
Z94bqNgBHSY,https://www.youtube.com/watch?v=Z94bqNgBHSY,https://www.youtube.com/watch?v=Z94bqNgBHSY,Sailing drone captures unbelievable video of ocean from inside a hurricane,11Alive,49,5049650,2021-10-03T14:17:47Z,aerial coastline drone footage,youtube_data_api_search,https://i.ytimg.com/vi/Z94bqNgBHSY/hqdefault.jpg,drone,,2026-05-23T13:49:56.151426+00:00
